timestamp,requests,baseline,daily_pattern,weekly_pattern,peak_pattern,noise,spikes,surges,is_spike,is_surge
2026-01-01 00:27:00,117,100.0,4.701495898313506,8.677674782351165,0.0,3.6544406436407835,0.0,0.0,False,False
2026-01-01 00:28:00,118,100.0,4.874773736205899,8.677674782351165,0.0,4.1273261159598835,0.0,0.0,False,False
2026-01-01 00:29:00,118,100.0,5.047958765433189,8.677674782351165,0.0,4.308210030078827,0.0,0.0,False,False
2026-01-01 00:30:00,135,100.0,5.221047688802063,8.677674782351165,0.0,21.416476008704613,0.0,0.0,False,False
2026-01-01 00:31:00,110,100.0,5.39403721094892,8.677674782351165,0.0,-4.064150163846156,0.0,0.0,False,False
2026-01-01 00:32:00,109,100.0,5.566924038402617,8.677674782351165,0.0,-5.122427290715374,0.0,0.0,False,False
2026-01-01 00:33:00,106,100.0,5.739704879647173,8.677674782351165,0.0,-8.137727282478778,0.0,0.0,False,False
2026-01-01 00:34:00,121,100.0,5.9123764451844245,8.677674782351165,0.0,6.159794225754957,0.0,0.0,False,False
2026-01-01 00:35:00,126,100.0,6.084935447596669,8.677674782351165,0.0,11.289722927208917,0.0,0.0,False,False
2026-01-01 00:36:00,114,100.0,6.2573786016092345,8.677674782351165,0.0,-1.1394745765487508,0.0,0.0,False,False
2026-01-01 00:37:00,107,100.0,6.429702624153045,8.677674782351165,0.0,-8.401564769625281,0.0,0.0,False,False
2026-01-01 00:38:00,107,100.0,6.601904234427105,8.677674782351165,0.0,-8.244812156912396,0.0,0.0,False,False
2026-01-01 00:39:00,122,100.0,6.773980153960983,8.677674782351165,0.0,6.505927878247011,0.0,0.0,False,False
2026-01-01 00:40:00,123,100.0,6.945927106677213,8.677674782351165,0.0,7.432541712034423,0.0,0.0,False,False
2026-01-01 00:41:00,121,100.0,7.11774181895367,8.677674782351165,0.0,5.4315426830519495,0.0,0.0,False,False
2026-01-01 00:42:00,109,100.0,7.289421019685899,8.677674782351165,0.0,-6.655097072886943,0.0,0.0,False,False
2026-01-01 00:43:00,118,100.0,7.460961440349384,8.677674782351165,0.0,2.3216132306671975,0.0,0.0,False,False
2026-01-01 00:44:00,117,100.0,7.6323598150617915,8.677674782351165,0.0,1.1668580914072821,0.0,0.0,False,False
2026-01-01 00:45:00,119,100.0,7.8036128806451295,8.677674782351165,0.0,2.1868859672901295,0.0,0.0,False,False
2026-01-01 00:46:00,125,100.0,7.974717376687889,8.677674782351165,0.0,8.714287779481898,0.0,0.0,False,False
2026-01-01 00:47:00,119,100.0,8.1456700456071,8.677674782351165,0.0,2.2359554877468226,0.0,0.0,False,False
2026-01-01 00:48:00,124,100.0,8.316467632710372,8.677674782351165,0.0,6.789135630718949,0.0,0.0,False,False
2026-01-01 00:49:00,118,100.0,8.48710688625785,8.677674782351165,0.0,0.6757906948889146,0.0,0.0,False,False
2026-01-01 00:50:00,120,100.0,8.657584557524116,8.677674782351165,0.0,2.8911939868998413,0.0,0.0,False,False
2026-01-01 00:51:00,124,100.0,8.827897400860044,8.677674782351165,0.0,6.312882258385404,0.0,0.0,False,False
2026-01-01 00:52:00,103,100.0,8.9980421737546,8.677674782351165,0.0,-14.571558198556664,0.0,0.0,False,False
2026-01-01 00:53:00,115,100.0,9.168015636896564,8.677674782351165,0.0,-3.1967121635730136,0.0,0.0,False,False
2026-01-01 00:54:00,113,100.0,9.337814554236216,8.677674782351165,0.0,-4.703726542927955,0.0,0.0,False,False
2026-01-01 00:55:00,112,100.0,9.507435693046922,8.677674782351165,0.0,-6.38877848243342,0.0,0.0,False,False
2026-01-01 00:56:00,116,100.0,9.676875823986709,8.677674782351165,0.0,-2.751422512266837,0.0,0.0,False,False
2026-01-01 00:57:00,133,100.0,9.846131721159722,8.677674782351165,0.0,14.949413112343958,0.0,0.0,False,False
2026-01-01 00:58:00,110,100.0,10.015200162177656,8.677674782351165,0.0,-8.658311156932433,0.0,0.0,False,False
2026-01-01 00:59:00,129,100.0,10.184077928221102,8.677674782351165,0.0,9.682783545914809,0.0,0.0,False,False
2026-01-01 01:00:00,102,100.0,10.35276180410083,7.997840486394827,0.0,-16.828697716158047,0.0,0.0,False,False
2026-01-01 01:01:00,115,100.0,10.52124857831899,7.997840486394827,0.0,-3.3488502998577485,0.0,0.0,False,False
2026-01-01 01:02:00,120,100.0,10.689535043130274,7.997840486394827,0.0,1.6275306510500558,0.0,0.0,False,False
2026-01-01 01:03:00,125,100.0,10.85761799460297,7.997840486394827,0.0,5.862223313592781,0.0,0.0,False,False
2026-01-01 01:04:00,126,100.0,11.025494232679966,7.997840486394827,0.0,7.11226579792855,0.0,0.0,False,False
2026-01-01 01:05:00,127,100.0,11.193160561239681,7.997840486394827,0.0,7.933472351999252,0.0,0.0,False,False
2026-01-01 01:06:00,116,100.0,11.360613788156906,7.997840486394827,0.0,-3.487250722484376,0.0,0.0,False,False
2026-01-01 01:07:00,115,100.0,11.527850725363573,7.997840486394827,0.0,-4.623517926645672,0.0,0.0,False,False
2026-01-01 01:08:00,128,100.0,11.694868188909469,7.997840486394827,0.0,8.579758812571539,0.0,0.0,False,False
2026-01-01 01:09:00,118,100.0,11.861662999022837,7.997840486394827,0.0,-1.9130432488161488,0.0,0.0,False,False
2026-01-01 01:10:00,107,100.0,12.028231980170927,7.997840486394827,0.0,-12.75686323337922,0.0,0.0,False,False
2026-01-01 01:11:00,109,100.0,12.194571961120431,7.997840486394827,0.0,-11.332872140034807,0.0,0.0,False,False
2026-01-01 01:12:00,111,100.0,12.360679774997896,7.997840486394827,0.0,-9.194522860016113,0.0,0.0,False,False
2026-01-01 01:13:00,125,100.0,12.52655225934998,7.997840486394827,0.0,4.971607440537641,0.0,0.0,False,False
2026-01-01 01:14:00,122,100.0,12.692186256203685,7.997840486394827,0.0,1.4242573607056523,0.0,0.0,False,False
2026-01-01 01:15:00,128,100.0,12.857578612126463,7.997840486394827,0.0,6.904853540677682,0.0,0.0,False,False
2026-01-01 01:16:00,117,100.0,13.022726178286266,7.997840486394827,0.0,-4.272526463365343,0.0,0.0,False,False
2026-01-01 01:17:00,123,100.0,13.18762581051149,7.997840486394827,0.0,1.5853969107671424,0.0,0.0,False,False
2026-01-01 01:18:00,128,100.0,13.352274369350836,7.997840486394827,0.0,6.2559039396733676,0.0,0.0,False,False
2026-01-01 01:19:00,118,100.0,13.51666872013308,7.997840486394827,0.0,-3.093465397202384,0.0,0.0,False,False
2026-01-01 01:20:00,126,100.0,13.680805733026748,7.997840486394827,0.0,4.5677523755741145,0.0,0.0,False,False
2026-01-01 01:21:00,115,100.0,13.844682283099718,7.997840486394827,0.0,-6.619259410666513,0.0,0.0,False,False
2026-01-01 01:22:00,118,100.0,14.008295250378698,7.997840486394827,0.0,-3.6305384656507176,0.0,0.0,False,False
2026-01-01 01:23:00,118,100.0,14.171641519908631,7.997840486394827,0.0,-3.817378939983291,0.0,0.0,False,False
2026-01-01 01:24:00,110,100.0,14.33471798181201,7.997840486394827,0.0,-11.958396455890396,0.0,0.0,False,False
2026-01-01 01:25:00,127,100.0,14.497521531348065,7.997840486394827,0.0,4.869724807855818,0.0,0.0,False,False
2026-01-01 01:26:00,118,100.0,14.66004906897189,7.997840486394827,0.0,-4.694023402027239,0.0,0.0,False,False
2026-01-01 01:27:00,123,100.0,14.822297500393448,7.997840486394827,0.0,0.1249411872768743,0.0,0.0,False,False
2026-01-01 01:28:00,128,100.0,14.984263736636482,7.997840486394827,0.0,4.807466589059089,0.0,0.0,False,False
2026-01-01 01:29:00,128,100.0,15.14594469409732,7.997840486394827,0.0,4.465311760299441,0.0,0.0,False,False
2026-01-01 01:30:00,130,100.0,15.307337294603592,7.997840486394827,0.0,6.653851089727862,0.0,0.0,False,False
2026-01-01 01:31:00,122,100.0,15.468438465472822,7.997840486394827,0.0,-0.9848548450942362,0.0,0.0,False,False
2026-01-01 01:32:00,119,100.0,15.629245139570948,7.997840486394827,0.0,-4.232983120441538,0.0,0.0,False,False
2026-01-01 01:33:00,123,100.0,15.789754255370688,7.997840486394827,0.0,-0.7971821090639906,0.0,0.0,False,False
2026-01-01 01:34:00,107,100.0,15.949962757009848,7.997840486394827,0.0,-16.8733443395803,0.0,0.0,False,False
2026-01-01 01:35:00,110,100.0,16.10986759434949,7.997840486394827,0.0,-14.471124724230872,0.0,0.0,False,False
2026-01-01 01:36:00,111,100.0,16.269465723032006,7.997840486394827,0.0,-13.226996123544023,0.0,0.0,False,False
2026-01-01 01:37:00,114,100.0,16.42875410453909,7.997840486394827,0.0,-9.972468276014817,0.0,0.0,False,False
2026-01-01 01:38:00,129,100.0,16.58772970624956,7.997840486394827,0.0,3.997742267234366,0.0,0.0,False,False
2026-01-01 01:39:00,116,100.0,16.746389501497124,7.997840486394827,0.0,-9.054790553600608,0.0,0.0,False,False
2026-01-01 01:40:00,121,100.0,16.904730469627975,7.997840486394827,0.0,-3.7816255403938968,0.0,0.0,False,False
2026-01-01 01:41:00,138,100.0,17.06274959605833,7.997840486394827,0.0,12.992282977860654,0.0,0.0,False,False
2026-01-01 01:42:00,122,100.0,17.220443872331806,7.997840486394827,0.0,-3.5626397106142593,0.0,0.0,False,False
2026-01-01 01:43:00,133,100.0,17.377810296176683,7.997840486394827,0.0,7.375155684670865,0.0,0.0,False,False
2026-01-01 01:44:00,116,100.0,17.534845871563096,7.997840486394827,0.0,-9.33617680009877,0.0,0.0,False,False
2026-01-01 01:45:00,124,100.0,17.69154760876005,7.997840486394827,0.0,-2.0543755786763,0.0,0.0,False,False
2026-01-01 01:46:00,116,100.0,17.84791252439235,7.997840486394827,0.0,-9.500220549105812,0.0,0.0,False,False
2026-01-01 01:47:00,123,100.0,18.003937641497398,7.997840486394827,0.0,-3.3903307590056246,0.0,0.0,False,False
2026-01-01 01:48:00,135,100.0,18.15961998958187,7.997840486394827,0.0,8.403081374573954,0.0,0.0,False,False
2026-01-01 01:49:00,109,100.0,18.31495660467827,7.997840486394827,0.0,-17.273204231923486,0.0,0.0,False,False
2026-01-01 01:50:00,131,100.0,18.46994452940136,7.997840486394827,0.0,4.344236435458574,0.0,0.0,False,False
2026-01-01 01:51:00,129,100.0,18.624580813004457,7.997840486394827,0.0,2.377356023322779,0.0,0.0,False,False
2026-01-01 01:52:00,121,100.0,18.778862511435634,7.997840486394827,0.0,-5.941499556967944,0.0,0.0,False,False
2026-01-01 01:53:00,112,100.0,18.932786687393733,7.997840486394827,0.0,-14.460578543884546,0.0,0.0,False,False
2026-01-01 01:54:00,128,100.0,19.086350410384338,7.997840486394827,0.0,0.7212950771386951,0.0,0.0,False,False
2026-01-01 01:55:00,122,100.0,19.239550756775504,7.997840486394827,0.0,-5.294927090638025,0.0,0.0,False,False
2026-01-01 01:56:00,130,100.0,19.39238480985348,7.997840486394827,0.0,2.3267621135470398,0.0,0.0,False,False
2026-01-01 01:57:00,128,100.0,19.544849659878196,7.997840486394827,0.0,0.21852145523442879,0.0,0.0,False,False
2026-01-01 01:58:00,144,100.0,19.696942404138685,7.997840486394827,0.0,16.017788913209156,0.0,0.0,False,False
2026-01-01 01:59:00,125,100.0,19.848660147008328,7.997840486394827,0.0,-2.393556274730243,0.0,0.0,False,False
2026-01-01 02:00:00,117,100.0,19.999999999999996,7.306820487327905,0.0,-10.23497492621865,0.0,0.0,False,False
2026-01-01 02:01:00,129,100.0,20.150959081821046,7.306820487327905,0.0,1.7927563495631615,0.0,0.0,False,False
2026-01-01 02:02:00,130,100.0,20.301534518428163,7.306820487327905,0.0,2.1999668397176517,0.0,0.0,False,False
2026-01-01 02:03:00,141,100.0,20.45172344308208,7.306820487327905,0.0,13.591875752404366,0.0,0.0,False,False
2026-01-01 02:04:00,136,100.0,20.601522996402167,7.306820487327905,0.0,8.351112459145785,0.0,0.0,False,False
2026-01-01 02:05:00,132,100.0,20.750930326420857,7.306820487327905,0.0,3.568710591495093,0.0,0.0,False,False
2026-01-01 02:06:00,143,100.0,20.899942588637952,7.306820487327905,0.0,14.633028912195618,0.0,0.0,False,False
2026-01-01 02:07:00,116,100.0,21.048556946074783,7.306820487327905,0.0,-11.887630543228509,0.0,0.0,False,False
2026-01-01 02:08:00,122,100.0,21.196770569328194,7.306820487327905,0.0,-6.397515327497477,0.0,0.0,False,False
2026-01-01 02:09:00,119,100.0,21.34458063662446,7.306820487327905,0.0,-9.26575941405525,0.0,0.0,False,False
2026-01-01 02:10:00,125,100.0,21.49198433387295,7.306820487327905,0.0,-3.8980980315576796,0.0,0.0,False,False
2026-01-01 02:11:00,115,100.0,21.638978854719756,7.306820487327905,0.0,-13.766861475563088,0.0,0.0,False,False
2026-01-01 02:12:00,135,100.0,21.785561400601082,7.306820487327905,0.0,6.351509468144043,0.0,0.0,False,False
2026-01-01 02:13:00,127,100.0,21.93172918079655,7.306820487327905,0.0,-2.222226970987734,0.0,0.0,False,False
2026-01-01 02:14:00,115,100.0,22.077479412482326,7.306820487327905,0.0,-14.70806294502658,0.0,0.0,False,False
2026-01-01 02:15:00,119,100.0,22.222809320784087,7.306820487327905,0.0,-10.155790812075416,0.0,0.0,False,False
2026-01-01 02:16:00,275,100.0,22.36771613882987,7.306820487327905,0.0,3.135138474501953,142.6020649888529,0.0,True,False
2026-01-01 02:17:00,138,100.0,22.51219710780274,7.306820487327905,0.0,8.38126567894381,0.0,0.0,False,False
2026-01-01 02:18:00,150,100.0,22.656249476993313,7.306820487327905,0.0,19.967308916917865,0.0,0.0,False,False
2026-01-01 02:19:00,159,100.0,22.79987050385212,7.306820487327905,0.0,29.138624660073297,0.0,0.0,False,False
2026-01-01 02:20:00,134,100.0,22.943057454041845,7.306820487327905,0.0,4.1440943327599635,0.0,0.0,False,False
2026-01-01 02:21:00,120,100.0,23.085807601489346,7.306820487327905,0.0,-9.895381200318642,0.0,0.0,False,False
2026-01-01 02:22:00,109,100.0,23.22811822843759,7.306820487327905,0.0,-21.320462807313092,0.0,0.0,False,False
2026-01-01 02:23:00,133,100.0,23.369986625497372,7.306820487327905,0.0,2.6771146234383583,0.0,0.0,False,False
2026-01-01 02:24:00,123,100.0,23.511410091698927,7.306820487327905,0.0,-8.12941095310326,0.0,0.0,False,False
2026-01-01 02:25:00,127,100.0,23.652385934543293,7.306820487327905,0.0,-4.153572601796853,0.0,0.0,False,False
2026-01-01 02:26:00,125,100.0,23.79291147005365,7.306820487327905,0.0,-6.12096799059808,0.0,0.0,False,False
2026-01-01 02:27:00,130,100.0,23.93298402282636,7.306820487327905,0.0,-1.4079088641638526,0.0,0.0,False,False
2026-01-01 02:28:00,142,100.0,24.072600926081932,7.306820487327905,0.0,10.659802307876436,0.0,0.0,False,False
2026-01-01 02:29:00,133,100.0,24.211759521715777,7.306820487327905,0.0,1.5704856744534461,0.0,0.0,False,False
2026-01-01 02:30:00,130,100.0,24.350457160348824,7.306820487327905,0.0,-1.586348370386883,0.0,0.0,False,False
2026-01-01 02:31:00,121,100.0,24.48869120137797,7.306820487327905,0.0,-10.356537528258116,0.0,0.0,False,False
2026-01-01 02:32:00,115,100.0,24.626459013026327,7.306820487327905,0.0,-16.74682944704357,0.0,0.0,False,False
2026-01-01 02:33:00,127,100.0,24.763757972393353,7.306820487327905,0.0,-4.863079090733309,0.0,0.0,False,False
2026-01-01 02:34:00,132,100.0,24.900585465504783,7.306820487327905,0.0,-0.537825508183205,0.0,0.0,False,False
2026-01-01 02:35:00,150,100.0,25.036938887362364,7.306820487327905,0.0,17.67929913579883,0.0,0.0,False,False
2026-01-01 02:36:00,134,100.0,25.172815641993495,7.306820487327905,0.0,1.3027452147288585,0.0,0.0,False,False
2026-01-01 02:37:00,142,100.0,25.30821314250064,7.306820487327905,0.0,9.827395110230576,0.0,0.0,False,False
2026-01-01 02:38:00,128,100.0,25.443128811110558,7.306820487327905,0.0,-4.992955985391521,0.0,0.0,False,False
2026-01-01 02:39:00,121,100.0,25.57756007922339,7.306820487327905,0.0,-11.849437664170246,0.0,0.0,False,False
2026-01-01 02:40:00,123,100.0,25.71150438746157,7.306820487327905,0.0,-9.651167622323719,0.0,0.0,False,False
2026-01-01 02:41:00,126,100.0,25.844959185718558,7.306820487327905,0.0,-7.2522606453575325,0.0,0.0,False,False
2026-01-01 02:42:00,155,100.0,25.977921933207348,7.306820487327905,0.0,21.284697324351644,0.0,0.0,False,False
2026-01-01 02:43:00,125,100.0,26.110390098508898,7.306820487327905,0.0,-8.213866792243861,0.0,0.0,False,False
2026-01-01 02:44:00,142,100.0,26.24236115962029,7.306820487327905,0.0,8.38489203736345,0.0,0.0,False,False
2026-01-01 02:45:00,125,100.0,26.373832604002754,7.306820487327905,0.0,-9.029271780870264,0.0,0.0,False,False
2026-01-01 02:46:00,143,100.0,26.504801928629497,7.306820487327905,0.0,9.315730128742441,0.0,0.0,False,False
2026-01-01 02:47:00,138,100.0,26.635266640033368,7.306820487327905,0.0,3.8495096610586317,0.0,0.0,False,False
2026-01-01 02:48:00,133,100.0,26.76522425435433,7.306820487327905,0.0,-1.5663789765809042,0.0,0.0,False,False
2026-01-01 02:49:00,134,100.0,26.894672297386716,7.306820487327905,0.0,-0.40762526135434024,0.0,0.0,False,False
2026-01-01 02:50:00,128,100.0,27.02360830462641,7.306820487327905,0.0,-6.547876954293904,0.0,0.0,False,False
2026-01-01 02:51:00,139,100.0,27.152029821317672,7.306820487327905,0.0,4.4607220148208055,0.0,0.0,False,False
2026-01-01 02:52:00,130,100.0,27.27993440249994,7.306820487327905,0.0,-4.5498348034078,0.0,0.0,False,False
2026-01-01 02:53:00,122,100.0,27.407319613054362,7.306820487327905,0.0,-12.256057637672482,0.0,0.0,False,False
2026-01-01 02:54:00,122,100.0,27.534183027750156,7.306820487327905,0.0,-12.779375743196193,0.0,0.0,False,False
2026-01-01 02:55:00,137,100.0,27.660522231290777,7.306820487327905,0.0,1.7258791772211948,0.0,0.0,False,False
2026-01-01 02:56:00,151,100.0,27.786334818359894,7.306820487327905,0.0,15.79091256410435,0.0,0.0,False,False
2026-01-01 02:57:00,137,100.0,27.911618393667204,7.306820487327905,0.0,1.5999161357343825,0.0,0.0,False,False
2026-01-01 02:58:00,134,100.0,28.036370571994034,7.306820487327905,0.0,-1.1863832610988256,0.0,0.0,False,False
2026-01-01 02:59:00,138,100.0,28.160588978238728,7.306820487327905,0.0,2.858261396025429,0.0,0.0,False,False
2026-01-01 03:00:00,148,100.0,28.284271247461902,6.605581239103344,0.0,13.060017417068249,0.0,0.0,False,False
2026-01-01 03:01:00,137,100.0,28.407415024931417,6.605581239103344,0.0,2.1938250136385635,0.0,0.0,False,False
2026-01-01 03:02:00,131,100.0,28.530017966167257,6.605581239103344,0.0,-4.1092723083373714,0.0,0.0,False,False
2026-01-01 03:03:00,146,100.0,28.652077736986165,6.605581239103344,0.0,11.06288710059889,0.0,0.0,False,False
2026-01-01 03:04:00,140,100.0,28.773592013546047,6.605581239103344,0.0,4.287564384616135,0.0,0.0,False,False
2026-01-01 03:05:00,151,100.0,28.89455848239022,6.605581239103344,0.0,15.35755991995992,0.0,0.0,False,False
2026-01-01 03:06:00,137,100.0,29.014974840491504,6.605581239103344,0.0,1.8323443722190613,0.0,0.0,False,False
2026-01-01 03:07:00,123,100.0,29.13483879529601,6.605581239103344,0.0,-12.244690317205002,0.0,0.0,False,False
2026-01-01 03:08:00,122,100.0,29.254148064766817,6.605581239103344,0.0,-13.68159199245665,0.0,0.0,False,False
2026-01-01 03:09:00,152,100.0,29.372900377427417,6.605581239103344,0.0,16.509279322312494,0.0,0.0,False,False
2026-01-01 03:10:00,153,100.0,29.49109347240496,6.605581239103344,0.0,17.23665720783297,0.0,0.0,False,False
2026-01-01 03:11:00,134,100.0,29.608725099473283,6.605581239103344,0.0,-1.7951921328260065,0.0,0.0,False,False
2026-01-01 03:12:00,332,100.0,29.725793019095764,6.605581239103344,0.0,-3.8318732113598775,0.0,200.0,False,True
2026-01-01 03:13:00,351,100.0,29.842295002467978,6.605581239103344,0.0,14.614442922422022,0.0,200.0,False,True
2026-01-01 03:14:00,325,100.0,29.95822883156009,6.605581239103344,0.0,-11.07045682043488,0.0,200.0,False,True
2026-01-01 03:15:00,328,100.0,30.073592299159095,6.605581239103344,0.0,-8.947270189558264,0.0,200.0,False,True
2026-01-01 03:16:00,343,100.0,30.18838320891088,6.605581239103344,0.0,6.433267946890444,0.0,200.0,False,True
2026-01-01 03:17:00,333,100.0,30.30259937536198,6.605581239103344,0.0,-3.9460512285958957,0.0,200.0,False,True
2026-01-01 03:18:00,337,100.0,30.416238624001238,6.605581239103344,0.0,-0.05121866720071296,0.0,200.0,False,True
2026-01-01 03:19:00,336,100.0,30.52929879130115,6.605581239103344,0.0,-1.6344289852451257,0.0,200.0,False,True
2026-01-01 03:20:00,341,100.0,30.64177772475912,6.605581239103344,0.0,3.3757454879893354,0.0,200.0,False,True
2026-01-01 03:21:00,351,100.0,30.753673282938383,6.605581239103344,0.0,14.074818613137168,0.0,200.0,False,True
2026-01-01 03:22:00,338,100.0,30.864983335508796,6.605581239103344,0.0,0.9058490690174554,0.0,200.0,False,True
2026-01-01 03:23:00,344,100.0,30.975705763287422,6.605581239103344,0.0,6.439387932768579,0.0,200.0,False,True
2026-01-01 03:24:00,117,100.0,31.085838458278836,6.605581239103344,0.0,-20.501721010310227,0.0,0.0,False,False
2026-01-01 03:25:00,137,100.0,31.19537932371527,6.605581239103344,0.0,-0.4871840193011795,0.0,0.0,False,False
2026-01-01 03:26:00,129,100.0,31.304326274096557,6.605581239103344,0.0,-8.43230270292871,0.0,0.0,False,False
2026-01-01 03:27:00,126,100.0,31.412677235229797,6.605581239103344,0.0,-12.18813060423628,0.0,0.0,False,False
2026-01-01 03:28:00,129,100.0,31.52043014426888,6.605581239103344,0.0,-8.781523669287507,0.0,0.0,False,False
2026-01-01 03:29:00,135,100.0,31.62758294975373,6.605581239103344,0.0,-3.3412344070081206,0.0,0.0,False,False
2026-01-01 03:30:00,147,100.0,31.734133611649405,6.605581239103344,0.0,9.15902542356013,0.0,0.0,False,False
2026-01-01 03:31:00,125,100.0,31.84008010138488,6.605581239103344,0.0,-13.26392717739564,0.0,0.0,False,False
2026-01-01 03:32:00,139,100.0,31.94542040189171,6.605581239103344,0.0,0.3063149259441745,0.0,0.0,False,False
2026-01-01 03:33:00,134,100.0,32.05015250764242,6.605581239103344,0.0,-4.841694333335785,0.0,0.0,False,False
2026-01-01 03:34:00,135,100.0,32.154274424688694,6.605581239103344,0.0,-3.2767309436196084,0.0,0.0,False,False
2026-01-01 03:35:00,149,100.0,32.2577841706993,6.605581239103344,0.0,10.027578253046041,0.0,0.0,False,False
2026-01-01 03:36:00,144,100.0,32.3606797749979,6.605581239103344,0.0,5.38115437003926,0.0,0.0,False,False
2026-01-01 03:37:00,152,100.0,32.46295927860049,6.605581239103344,0.0,13.373981074427437,0.0,0.0,False,False
2026-01-01 03:38:00,138,100.0,32.56462073425277,6.605581239103344,0.0,-1.5450567924990046,0.0,0.0,False,False
2026-01-01 03:39:00,132,100.0,32.665662206467154,6.605581239103344,0.0,-6.95942611670703,0.0,0.0,False,False
2026-01-01 03:40:00,137,100.0,32.76608177155967,6.605581239103344,0.0,-2.2385881688049953,0.0,0.0,False,False
2026-01-01 03:41:00,142,100.0,32.86587751768655,6.605581239103344,0.0,2.4249679127122157,0.0,0.0,False,False
2026-01-01 03:42:00,141,100.0,32.965047544880626,6.605581239103344,0.0,1.7657335845371103,0.0,0.0,False,False
2026-01-01 03:43:00,129,100.0,33.063589965087544,6.605581239103344,0.0,-10.843880722333665,0.0,0.0,False,False
2026-01-01 03:44:00,141,100.0,33.16150290220167,6.605581239103344,0.0,0.9048978162787422,0.0,0.0,False,False
2026-01-01 03:45:00,142,100.0,33.2587844921018,6.605581239103344,0.0,2.2822833013890516,0.0,0.0,False,False
2026-01-01 03:46:00,165,100.0,33.35543288268673,6.605581239103344,0.0,25.174740375339205,0.0,0.0,False,False
2026-01-01 03:47:00,159,100.0,33.451446233910374,6.605581239103344,0.0,18.7684461128167,0.0,0.0,False,False
2026-01-01 03:48:00,132,100.0,33.54682271781696,6.605581239103344,0.0,-8.5324335055882,0.0,0.0,False,False
2026-01-01 03:49:00,137,100.0,33.641560518575695,6.605581239103344,0.0,-2.873833615491761,0.0,0.0,False,False
2026-01-01 03:50:00,126,100.0,33.73565783251542,6.605581239103344,0.0,-14.634420018370031,0.0,0.0,False,False
